Video,Owner,Keep video Y/N,Notes,Interesting time-ranges,Static Camera Y/N,Useful for Vanguard Y/N,Link
week_2021_07_26/2021_07_30/person_pathing_0671_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0671_0-300000.mp4
week_2021_07_26/2021_07_30/person_pathing_0671_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0671_600000-900000.mp4
week_2021_07_26/2021_07_30/person_pathing_0672_1200000-1500000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0672_1200000-1500000.mp4
week_2021_07_26/2021_07_30/person_pathing_0672_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0672_600000-900000.mp4
week_2021_07_26/2021_07_30/person_pathing_0675_1500000-1800000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0675_1500000-1800000.mp4
week_2021_07_26/2021_07_30/person_pathing_0685_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0685_0-300000.mp4
week_2021_07_26/2021_07_30/person_pathing_0689_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0689_0-300000.mp4
week_2021_07_26/2021_07_30/person_pathing_0691_300000-512512.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_07_26/2021_07_30/person_pathing_0691_300000-512512.mp4
week_2021_08_02/2021_08_02/person_pathing_0705_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0705_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0706_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0706_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0713_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0713_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0713_1199999-1499998.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0713_1199999-1499998.mp4
week_2021_08_02/2021_08_02/person_pathing_0716_300000-600000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0716_300000-600000.mp4
week_2021_08_02/2021_08_02/person_pathing_0718_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0718_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0718_300000-599999.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0718_300000-599999.mp4
week_2021_08_02/2021_08_02/person_pathing_0719_1200000-1500000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0719_1200000-1500000.mp4
week_2021_08_02/2021_08_02/person_pathing_0719_2400000-2700000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0719_2400000-2700000.mp4
week_2021_08_02/2021_08_02/person_pathing_0721_599999-757757.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0721_599999-757757.mp4
week_2021_08_02/2021_08_02/person_pathing_0724_1800000-1909967.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0724_1800000-1909967.mp4
week_2021_08_02/2021_08_02/person_pathing_0725_2699997-2999997.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0725_2699997-2999997.mp4
week_2021_08_02/2021_08_02/person_pathing_0729_300000-599999.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0729_300000-599999.mp4
week_2021_08_02/2021_08_02/person_pathing_0731_1799998-2099998.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0731_1799998-2099998.mp4
week_2021_08_02/2021_08_02/person_pathing_0731_2399998-2699997.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0731_2399998-2699997.mp4
week_2021_08_02/2021_08_02/person_pathing_0732_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0732_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0732_300000-600000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0732_300000-600000.mp4
week_2021_08_02/2021_08_02/person_pathing_0734_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0734_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0735_2400000-2700000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0735_2400000-2700000.mp4
week_2021_08_02/2021_08_02/person_pathing_0737_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0737_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0742_300000-592300.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0742_300000-592300.mp4
week_2021_08_02/2021_08_02/person_pathing_0744_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0744_600000-900000.mp4
week_2021_08_02/2021_08_02/person_pathing_0746_300000-600000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0746_300000-600000.mp4
week_2021_08_02/2021_08_02/person_pathing_0746_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0746_600000-900000.mp4
week_2021_08_02/2021_08_02/person_pathing_0752_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0752_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0753_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0753_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0754_899993-1199991.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0754_899993-1199991.mp4
week_2021_08_02/2021_08_02/person_pathing_0764_2100000-2394067.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0764_2100000-2394067.mp4
week_2021_08_02/2021_08_02/person_pathing_0764_900000-1200000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0764_900000-1200000.mp4
week_2021_08_02/2021_08_02/person_pathing_0765_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0765_0-300000.mp4
week_2021_08_02/2021_08_02/person_pathing_0768_1500000-1800000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0768_1500000-1800000.mp4
week_2021_08_02/2021_08_02/person_pathing_0768_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0768_600000-900000.mp4
week_2021_08_02/2021_08_02/person_pathing_0769_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_02/person_pathing_0769_0-300000.mp4
week_2021_08_02/2021_08_03/person_pathing_0776_300000-440300.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0776_300000-440300.mp4
week_2021_08_02/2021_08_03/person_pathing_0779_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0779_600000-900000.mp4
week_2021_08_02/2021_08_03/person_pathing_0782_1200000-1500000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0782_1200000-1500000.mp4
week_2021_08_02/2021_08_03/person_pathing_0784_300000-600000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0784_300000-600000.mp4
week_2021_08_02/2021_08_03/person_pathing_0786_900000-1200000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0786_900000-1200000.mp4
week_2021_08_02/2021_08_03/person_pathing_0789_1200000-1500000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0789_1200000-1500000.mp4
week_2021_08_02/2021_08_03/person_pathing_0789_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0789_600000-900000.mp4
week_2021_08_02/2021_08_03/person_pathing_0790_600000-900000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0790_600000-900000.mp4
week_2021_08_02/2021_08_03/person_pathing_0791_1500000-1763163.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0791_1500000-1763163.mp4
week_2021_08_02/2021_08_03/person_pathing_0792_300000-600000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0792_300000-600000.mp4
week_2021_08_02/2021_08_03/person_pathing_0794_2099998-2399998.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0794_2099998-2399998.mp4
week_2021_08_02/2021_08_03/person_pathing_0795_300000-600000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0795_300000-600000.mp4
week_2021_08_02/2021_08_03/person_pathing_0795_900000-1200000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0795_900000-1200000.mp4
week_2021_08_02/2021_08_03/person_pathing_0796_1500000-1800000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0796_1500000-1800000.mp4
week_2021_08_02/2021_08_03/person_pathing_0796_1800000-2100000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0796_1800000-2100000.mp4
week_2021_08_02/2021_08_03/person_pathing_0797_2699997-2999997.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0797_2699997-2999997.mp4
week_2021_08_02/2021_08_03/person_pathing_0797_899999-1199999.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0797_899999-1199999.mp4
week_2021_08_02/2021_08_03/person_pathing_0800_1199999-1243709.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0800_1199999-1243709.mp4
week_2021_08_02/2021_08_03/person_pathing_0803_899999-1199999.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0803_899999-1199999.mp4
week_2021_08_02/2021_08_03/person_pathing_0806_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0806_0-300000.mp4
week_2021_08_02/2021_08_03/person_pathing_0809_599999-899999.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0809_599999-899999.mp4
week_2021_08_02/2021_08_03/person_pathing_0812_900000-1200000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0812_900000-1200000.mp4
week_2021_08_02/2021_08_03/person_pathing_0824_599999-899999.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0824_599999-899999.mp4
week_2021_08_02/2021_08_03/person_pathing_0825_1500000-1619933.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0825_1500000-1619933.mp4
week_2021_08_02/2021_08_03/person_pathing_0825_900000-1200000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0825_900000-1200000.mp4
week_2021_08_02/2021_08_03/person_pathing_0826_0-300000.mp4,Bing,,,,N,,http://motion.aka.corp.amazon.com:8200//workplace/data/motion_efs/academic_datasets/person_tracking/Youtube/raw_data/vids_chunked/vid_chunks_5m_Nonep/week_2021_08_02/2021_08_03/person_pathing_0826_0-300000.mp4
